"Test","Firefox Failures","Chrome Failures","Safari Failures","Bugs"
"/css/css-grid/grid-definition/grid-percentage-rows-indefinite-height-002.html",4,0,0,""
"/css/css-grid/parsing/grid-template-shorthand-areas-valid.html",2,0,2,""
"/css/css-grid/alignment/replaced-alignment-with-aspect-ratio-007.html",1,0,0,""
"/css/css-grid/alignment/grid-align-baseline-flex-001.html",20,0,16,""
"/css/css-grid/parsing/grid-template-areas-valid.html",3,0,0,""
"/css/css-grid/alignment/grid-align-baseline-001.html",5,0,5,""
"/css/css-grid/alignment/grid-justify-baseline-001.html",1,0,1,""
"/css/css-grid/layout-algorithm/grid-content-distribution-must-account-for-track-sizing-002.html",1,0,1,""
"/css/css-grid/alignment/grid-align-baseline.html",1,0,0,1634309
"/css/css-grid/alignment/grid-alignment-implies-size-change-030.html",1,0,0,""
"/css/css-grid/alignment/grid-self-baseline-not-applied-if-sizing-cyclic-dependency-001.html",8,0,0,1712251
"/css/css-grid/alignment/grid-align-baseline-flex-003.html",7,0,6,""
"/css/css-grid/alignment/grid-align-baseline-002.html",5,0,5,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-vertical-lr-005.html",1,0,1,""
"/css/css-grid/alignment/grid-justify-baseline-002.html",5,0,5,""
"/css/css-grid/grid-definition/grid-percentage-rows-indefinite-height-001.html",104,0,0,""
"/css/css-grid/parsing/grid-columns-rows-get-set-multiple.html",1,0,0,1675233
"/css/css-grid/alignment/grid-align-baseline-multicol-002.html",5,0,5,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-vertical-lr-004.html",1,0,1,1634325
"/css/css-grid/alignment/self-baseline/grid-self-baseline-changes-grid-area-size-010.html",1,0,0,""
"/css/css-grid/parsing/grid-template-shorthand-valid.html",1,0,1,""
"/css/css-grid/layout-algorithm/baseline-alignment-affects-intrinsic-size-001.html",24,0,24,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-vertical-rl-007.html",1,0,1,""
"/css/css-grid/grid-definition/grid-repeat-max-width-001.html",1,1,1,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-changes-grid-area-size-009.html",1,0,0,""
"/css/css-grid/alignment/grid-alignment-style-changes-001.html",3,0,0,""
"/css/css-grid/grid-definition/grid-support-grid-template-areas-001.html",10,0,0,1650967
"/css/css-grid/grid-layout-properties.html",5,4,4,1639412
"/css/css-grid/alignment/self-baseline/grid-self-baseline-horiz-002.html",1,0,1,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-vertical-rl-004.html",1,0,1,1634325
"/css/css-grid/alignment/grid-content-alignment-second-pass-001.html",6,0,0,""
"/css/css-grid/alignment/grid-item-aspect-ratio-stretch-4.html",1,0,1,1719002
"/css/css-grid/alignment/replaced-alignment-with-aspect-ratio-001.html",1,0,0,""
"/css/css-grid/alignment/grid-alignment-style-changes-002.html",3,0,0,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-horiz-003.html",1,0,1,""
"/css/css-grid/layout-algorithm/grid-intrinsic-size-with-orthogonal-items.html",7,0,6,1716493
"/css/css-grid/alignment/grid-column-axis-self-baseline-synthesized-005.html",2,0,0,1642695
"/css/css-grid/alignment/grid-column-axis-self-baseline-synthesized-001.html",4,0,0,""
"/css/css-grid/alignment/grid-justify-baseline-005.html",2,0,2,""
"/css/css-grid/alignment/grid-align-baseline-fieldset-002.html",2,0,2,""
"/css/css-grid/abspos/grid-positioned-items-implicit-grid-line-001.html",2,0,0,1500622
"/css/css-grid/alignment/self-baseline/grid-self-baseline-vertical-rl-005.html",1,0,1,""
"/css/css-grid/layout-algorithm/grid-flex-track-intrinsic-sizes-002.html",4,0,0,""
"/css/css-grid/alignment/grid-alignment-style-changes-004.html",3,0,2,""
"/css/css-grid/grid-definition/grid-change-fit-content-argument-001.html",2,0,0,""
"/css/css-grid/alignment/grid-alignment-implies-size-change-014.html",1,0,0,""
"/css/css-grid/table-grid-item-dynamic-004.html",1,0,0,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-changes-grid-area-size-007.html",1,0,0,""
"/css/css-grid/grid-items/replaced-element-012.html",1,0,0,""
"/css/css-grid/alignment/grid-item-no-aspect-ratio-stretch-5.html",1,0,1,1719002
"/css/css-grid/alignment/grid-alignment-implies-size-change-011.html",1,0,0,""
"/css/css-grid/alignment/grid-align-baseline-grid-003.html",2,0,2,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-008.html",1,0,0,""
"/css/css-grid/alignment/grid-alignment-implies-size-change-031.html",1,0,0,""
"/css/css-grid/grid-items/replaced-element-013.html",1,0,0,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-horiz-007.html",1,0,1,1634325
"/css/css-grid/layout-algorithm/baseline-alignment-affects-intrinsic-size-004.html",24,0,24,""
"/css/css-grid/layout-algorithm/grid-flex-track-intrinsic-sizes-003.html",24,0,0,""
"/css/css-grid/alignment/grid-justify-baseline-003.html",1,0,1,""
"/css/css-grid/layout-algorithm/grid-template-flexible-rerun-track-sizing.html",1,0,0,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-changes-grid-area-size-011.html",1,0,0,""
"/css/css-grid/grid-with-orthogonal-child-within-flexbox.html",1,0,1,1732317
"/css/css-grid/layout-algorithm/flex-sizing-rows-indefinite-height.html",1,0,0,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-vertical-lr-002.html",1,0,1,""
"/css/css-grid/alignment/grid-alignment-implies-size-change-013.html",1,0,0,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-changes-grid-area-size-003.html",1,0,0,""
"/css/css-grid/alignment/grid-align-baseline-fieldset-003.html",3,0,3,""
"/css/css-grid/grid-items/aspect-ratio-005.html",1,0,0,1740236
"/css/css-grid/alignment/grid-align-baseline-flex-004.html",8,0,6,""
"/css/css-grid/animation/grid-template-columns-composition.html",63,0,0,""
"/css/css-grid/alignment/grid-baseline-001.html",1,0,0,""
"/css/css-grid/alignment/grid-alignment-implies-size-change-036.html",1,0,0,""
"/css/css-grid/grid-definition/grid-auto-repeat-dynamic-001.html",1,0,0,""
"/css/css-grid/layout-algorithm/baseline-alignment-affects-intrinsic-size-003.html",24,0,24,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-changes-grid-area-size-008.html",1,0,1,""
"/css/css-grid/grid-items/aspect-ratio-001.html",1,0,0,""
"/css/css-grid/parsing/grid-area-computed.html",1,1,0,""
"/css/css-grid/alignment/replaced-alignment-with-aspect-ratio-002.html",1,0,0,""
"/css/css-grid/alignment/replaced-alignment-with-aspect-ratio-009.html",1,0,0,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-006.html",1,0,0,1634325
"/css/css-grid/abspos/positioned-grid-items-025.html",1,0,0,""
"/css/css-grid/alignment/grid-row-axis-self-baseline-synthesized-004.html",4,0,1,""
"/css/css-grid/grid-definition/grid-auto-repeat-dynamic-003.html",1,0,0,""
"/css/css-grid/alignment/grid-align-baseline-grid-002.html",2,0,2,""
"/css/css-grid/alignment/grid-align-baseline-flex-002.html",20,0,18,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-004.html",1,0,0,1634325
"/css/css-grid/grid-definition/grid-auto-repeat-min-size-004.html",1,0,0,1689768
"/css/css-grid/alignment/self-baseline/grid-self-baseline-007.html",1,0,0,1634325
"/css/css-grid/alignment/grid-align-baseline-multicol-001.html",2,0,2,""
"/css/css-grid/layout-algorithm/grid-intrinsic-size-dynamic-block-size.html",1,1,0,""
"/css/css-grid/alignment/grid-item-no-aspect-ratio-stretch-4.html",1,0,1,1719002
"/css/css-grid/alignment/grid-alignment-implies-size-change-018.html",1,0,0,""
"/css/css-grid/grid-model/grid-first-letter-003.html",1,0,0,""
"/css/css-grid/grid-definition/grid-inline-template-columns-rows-resolved-values-001.html",15,0,0,"1639412 1656584"
"/css/css-grid/alignment/self-baseline/grid-self-baseline-horiz-005.html",1,0,1,""
"/css/css-grid/layout-algorithm/grid-percent-rows-filled-shrinkwrap-001.html",1,0,0,""
"/css/css-grid/alignment/grid-alignment-implies-size-change-017.html",1,0,0,""
"/css/css-grid/layout-algorithm/grid-minimum-contribution-baseline-shim-vertical-lr.html",2,0,0,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-changes-grid-area-size-012.html",1,0,0,""
"/css/css-grid/grid-model/grid-inline-first-letter-003.html",1,0,0,""
"/css/css-grid/alignment/self-baseline/grid-self-baseline-003.html",1,0,0,1634325
"/css/css-grid/alignment/self-baseline/grid-self-baseline-002-b.html",1,0,1,1634325
"/css/css-grid/grid-items/aspect-ratio-003.html",1,0,0,""
"/css/css-grid/alignment/grid-column-axis-self-baseline-synthesized-002.html",3,0,0,""
"/css/css-grid/alignment/grid-align-baseline-table-003.html",1,0,0,""
"/css/css-grid/alignment/grid-align-baseline-table-002.html",2,0,0,""
