"Test","Firefox Failures","Chrome Failures","Safari Failures","Bugs"
"/shadow-dom/Document-caretPositionFromPoint.tentative.html",13,12,12,"1914596 1944404"
"/css/css-viewport/zoom/container-queries.html",1,1,1,""
"/css/css-viewport/zoom/canvas.html",1,0,0,""
"/css/css-viewport/zoom/inherited-length.html",1,0,0,""
"/css/css-lists/list-style-position-001.html",1,0,0,""
"/css/css-viewport/zoom/stroke.html",1,1,1,1951003
"/content-security-policy/worker-src/service-list.https.sub.html",1,0,0,""
"/content-security-policy/worker-src/shared-child.sub.html",2,0,0,""
"/css/css-viewport/zoom/relative-units-from-parent.html",1,1,1,""
"/content-security-policy/worker-src/shared-worker-src-self-fallback.sub.html",1,0,0,""
"/css/css-ui/compute-kind-widget-generated/grouped-kind-of-widget-fallback-border-top-left-radius-001.html",1,0,0,1948695
"/css/css-ui/compute-kind-widget-generated/grouped-kind-of-widget-fallback-border-top-color-001.html",1,1,1,1948695
"/content-security-policy/worker-src/dedicated-worker-src-default-fallback.sub.html",1,0,0,""
"/content-security-policy/worker-src/dedicated-worker-src-child-fallback-blocked.sub.html",1,0,0,""
"/performance-timeline/buffered-flag-with-entryTypes-observer.tentative.any.worker.html",1,0,0,""
"/content-security-policy/worker-src/dedicated-fallback.sub.html",2,0,0,""
"/css/css-viewport/zoom/line-height.html",1,1,1,1911195
"/content-security-policy/worker-src/dedicated-none.sub.html",2,0,0,""
"/css/css-viewport/zoom/border-spacing.html",1,1,1,1911195
"/content-security-policy/worker-src/service-worker-src-child-fallback.https.sub.html",1,0,0,""
"/css/cssom/caretPositionFromPoint-with-transformation.html",1,1,1,""
"/css/css-viewport/zoom/basic.html",1,0,0,""
"/content-security-policy/worker-src/dedicated-child.sub.html",2,0,0,""
"/content-security-policy/worker-src/shared-worker-src-default-fallback.sub.html",1,0,0,""
"/content-security-policy/worker-src/shared-fallback.sub.html",2,0,0,""
"/content-security-policy/worker-src/service-worker-src-self-fallback.https.sub.html",1,0,0,""
"/content-security-policy/worker-src/shared-worker-src-child-fallback-blocked.sub.html",1,0,0,""
"/css/css-viewport/zoom/svg-path.html",1,0,0,""
"/content-security-policy/worker-src/service-worker-src-script-fallback.https.sub.html",1,0,0,""
"/css/cssom/caretPositionFromPoint.html",5,4,4,""
"/css/css-viewport/zoom/letter-spacing.html",1,1,1,1911195
"/css/css-viewport/zoom/text-underline-offset.html",1,0,0,1911195
"/css/css-viewport/zoom/svg-path-simple.html",1,0,0,""
"/performance-timeline/buffered-flag-with-entryTypes-observer.tentative.any.html",1,0,0,""
"/css/css-viewport/zoom/svg.html",1,1,1,""
"/css/css-viewport/zoom/text-indent.html",1,1,1,1911195
"/css/css-viewport/zoom/parsing/zoom-computed.html",13,0,0,1915981
"/content-security-policy/worker-src/service-child.https.sub.html",1,0,0,""
"/css/css-viewport/zoom/text-shadow.html",1,1,1,1911195
"/css/css-ui/compute-kind-widget-generated/grouped-kind-of-widget-fallback-border-block-start-width-001.html",1,1,1,1948695
"/css/css-viewport/zoom/widget.html",2,2,2,""
"/css/css-viewport/zoom/scroll-corner-crash.html",1,0,0,""
"/content-security-policy/worker-src/dedicated-worker-src-self-fallback.sub.html",1,0,0,""
"/content-security-policy/worker-src/service-worker-src-child-fallback-blocked.https.sub.html",1,0,0,""
"/css/css-viewport/zoom/iframe-zoom.sub.html",1,1,1,1951011
"/css/css-viewport/zoom/iframe-zoom-nested.html",1,1,1,1951011
"/content-security-policy/worker-src/dedicated-list.sub.html",2,0,0,""
